city,cluster,current_level_index,date,id,latitude,longitude,message,mode,progress_percentage,recommendation,ritmo,status,type,userId,user_id
,Avançado,1.0,2026-05-05 23:28:48.201546+00:00,3utAbHACY4Gm7RVEaSW5,41.54734333333333,-8.423885,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710014724731444,,invite,bb80f878cef35322,
,Avançado,1.0,2026-05-05 23:21:55.295694+00:00,3yVxyJfqIrsLkAcoNVa0,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,58.33,True,17.874996509552002,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:27:23.066685,440kJAPq8tsKvvmchoHX,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T22:10:17.399785,4b7ZyrxHKZF0hNxKi5RL,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-09T15:58:46.976599,4e6qCkZhjiY69hDmgVdS,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:17:17.003728,54ukwwGEWI3OJ0lNKuCS,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:00:28.616083+00:00,57CWF8u15w1JJs1s41lF,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:13:26.577196+00:00,5FK0HgXapka4DLFKetT2,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:04:16.991636,5FK9H5MuIlHwSkFo8o8x,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-05 23:29:48.264645+00:00,5GyuewdpYKj7uMDktsdt,41.54734333333333,-8.423885,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710014724731444,,invite,bb80f878cef35322,
,Avançado,1.0,2026-05-06 22:01:58.615192+00:00,5ROLGlLd97ur6Pazr2nH,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:03:28.619157+00:00,5W74ZfyTlOxKhiINlIn4,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:44:46.992052,5eT6pVJzZNpWhYjYccmQ,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-05 23:11:53.978288+00:00,5fcHQZB9bwnaiMsq0ObL,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.71001281738281,,invite,,9d789fd91804129f
Porto,Avançado,,2026-05-09T17:09:16.988900,5hPqPXmqWQysEm4BRUCi,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:31:23.329347,5haxfbSZgpaksFmtayYo,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-11T22:53:43.224593,5t7btKMmyH0DcLvMH5Fp,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-11T22:53:11.803943,5uTsi69GXXiJd9UHgg59,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:28:46.958425,66t6KDVE9kPdbrhGQxld,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,,3.0,2026-05-05 23:12:55.365259+00:00,68REDJbyj7IXkFCkO0nS,41.55343666666667,-8.393136666666667,Mantem a atividade para consolidar o nivel Expert.,cluster_progression,100.0,True,21.3713158454895,,invite,,9d789fd91804129f
,Avançado,1.0,2026-05-06 22:09:25.320227+00:00,6BkPmWDNwPUBj5JdMHUN,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 21:49:26.537764+00:00,6RcWMpV71HtOuR7tLsC5,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T21:45:43.103296,6VF7K4A06XZ9VaFX822U,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T17:05:17.002749,6WRyYLFb2omJSyK6LHfK,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-05 23:33:28.396700+00:00,6Wjq6GZe5ywtrCIrEIIT,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.71000232696533,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:23:53.648169,6XDIvokihO5WyVxk3Tuw,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T17:33:16.984741,6bZS9HJW7EDrXDfhUDAn,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,,2026-05-07T21:27:05.463157,6dNAXHyqJtfwfLvn0OoU,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:14:46.981344,6nH0R0gAVCnxDqWzpugl,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:20:25.675938,6smF9SZE1CE58GyzYz0g,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-09T16:04:46.975178,76oRYH7pSBqj024f2ufI,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T21:57:48.997542,7Fv2Ju2UUzOn7ZzTSXiS,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T16:47:46.984578,7HW07YgGPAtJTlK7xeLn,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T21:43:43.090678,7KwGHuU8ES7KF2rkSssN,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T21:45:01.041379,7ZiQluJBPRv8ENfF2E6Y,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-14T23:59:34.911017,7Zs5yQy0Ue9Ptyl2KKsw,41.559475,-8.395923333333334,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:17:56.557146+00:00,7irAPPoboQCtdPUNMuzT,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:06:46.964354,8CmbvqXc0DTZDwOyiWBL,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:58:21.875884,8LXNGWT4BEdpVDGfJuOm,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T16:57:16.991005,8QV5NiZG1CBVR2laioTA,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:49:16.983178,8TTMKE9LIUkOdJn9iAoO,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:02:58.625075+00:00,8YoIORWtdAK1KMKBfMJr,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,,2026-05-07T23:01:58.975415,8gXGJyL5lc7uuFHABYQq,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:15:16.973281,8kNFzWaOdFfAI9IjevF6,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:11:46.958969,8mpDkWJIDoBXK8370kUv,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:49:19.605581,8p3qtmELRwlfCfF8mvRu,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T16:42:16.985833,8pa4snR1VXR5b5nW83xq,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:50:23.759084,8sm5tFQyhnOIJsV2KDXn,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T21:54:19.003923,8v8stL968h9dSYG0d3I6,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T22:21:55.686633,93WOAZB05rW7plnxMmQ5,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
,Avançado,,2026-05-07T21:27:35.456611,94YiwS7Fu2s0brPCf15m,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:21:46.996141,94Zxgwg6jvZwvzVSM35i,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Expert,,2026-05-09T15:59:46.980048,9CWmiiBVowUe18AqMd67,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Avançado para Expert.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:33:46.990110,9HUkS4AYaTL23XBeVrwc,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T21:47:31.040946,9KaXqkpzocU1D90IxRVr,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:17:45.675642,9Yd73TFGshPFM2OfaSqq,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
,Avançado,1.0,2026-05-06 21:48:56.517241+00:00,9efnLfwXSEewD6fBD6JX,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T21:56:19.004244,9pDCIltDke70RSaJGws8,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T21:55:48.998529,9zhJQ7Aeyt2a37CDbTsp,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-15T00:07:22.021757,A4NROu2JEWWOdGYa0kFo,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T16:40:46.965502,AKcNW2lkeZx788JbLprg,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 21:47:26.462545+00:00,ALes515fGgxAl16WLLpU,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:13:16.950145,AYLqtPh8Ydz3qtIBkcFl,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:37:46.979014,AZegbmPDK7Htd90qCLxf,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:10:46.992482,AcoEr4tCTCSV23URMyIt,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-15T00:11:52.009904,AePio6VltLMybhQJ0hlu,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T17:15:46.988061,AmCSwYVS5PJmhodWwGdA,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:21:16.979868,AttqeiwmiNrLirQGua59,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:18:46.997503,Azra9qEYyO4h7ZOFy2iQ,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:32:23.330626,B24BX33eA6C8KtnktnxV,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T22:34:50.729991,BDN5Wp0Wp8YJhIkGKMaL,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-15T00:00:39.038531,BE7cfMMXKKffd0hQdCkt,41.559475,-8.395923333333334,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:49:46.994054,BQwnD7yq9gjXc44Pkqyu,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-14T23:57:09.986429,BQzBBn1UGUwcSILvzkPM,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T17:21:16.970931,BRlgTePZRpCiTdqNcHAM,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:27:47.004351,Bb2gfVP1TKuGh1EQYQXN,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:03:58.617289+00:00,Bhjg4CrPYsJKSg3mAoft,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-08T22:02:48.230521,BtYjiOrxnpBUT2z6GKPD,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,Avançado,,2026-05-09T17:26:46.976516,C0OzKJZiTuAf747UmYIo,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Expert,,2026-05-07T22:57:25.826427,C4QccJmbzBCZOVXCHdam,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Avançado para Expert.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 21:58:25.582001+00:00,C8Xr9Wxuai7JOnxMMmYk,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-05 23:13:25.332393+00:00,CYrL0yAAaLlnyJn2uJct,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,60.82,True,17.912264503479005,,invite,,9d789fd91804129f
Braga,Avançado,,2026-05-08T21:41:32.472391,CZzHE9P1zmHCO10j2s8h,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:43:16.975465,CclxNvtQ0D56WfwKTxJX,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:17:26.578518+00:00,CekrUFetxIBqVTLgdgv4,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:00:58.626144+00:00,Cfgb5I5MjGJpJj9AtXL5,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-15T00:07:52.013640,CnysntMwnA8NEsBArBQZ,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-08T22:08:18.264217,CxnRRhtu3YtNgmTaWPeu,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Braga,Avançado,,2026-05-09T16:24:16.980255,CyinTpNbtX1iABXpNzbi,41.54734333333333,-8.423885,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,,2026-05-07T21:28:35.454056,D39ClRkFscz6Bwj141G0,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-05 23:22:25.307097+00:00,D5sbYB9ggaKOlWWx6Ubd,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710007095336913,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 00:02:38.479002+00:00,DOz49DEWkNZHQk6H3lEf,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 00:06:09.085486+00:00,DVFQrRw2XeUD38epf5dO,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:10:17.001297,DeElKLmGrMHBcUuh9cHx,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Braga,Avançado,,2026-05-15T00:14:52.021101,DgnS0REVVpMtVMnBNar0,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,72bd2672c948d2cb,
Porto,,,2026-05-11T22:52:07.648261,DltBJgIaDj1YKSA1jedF,41.157943333333336,-8.629105,Mantem a atividade para consolidar o nivel Expert.,,,True,,,invite,9d789fd91804129f,
,Avançado,,2026-05-06 22:45:53.531698+00:00,DpaEeZQWM7zKABshRbJu,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
Porto,Avançado,,2026-05-09T16:56:16.967167,DtI1eJmJ8CLzkv1RkoXv,41.157943333333336,-8.629105,Mantem a atividade para evoluir de Moderado para Avançado.,,,True,,,invite,9d789fd91804129f,
,Avançado,1.0,2026-05-06 22:10:55.384049+00:00,DxKP5PxWQVUHOxDPUFMd,41.55343666666667,-8.393136666666667,Mantem a atividade para evoluir de Moderado para Avançado.,cluster_progression,47.33,True,17.710009956359862,,invite,9d789fd91804129f,
