acc,city,date,gyro,hr,id,latitude,longitude,ritmo,timestamp,userId,weather,weather_temperature
9.944996509552002,,,0.0,79.3,3AzwvjjSmpKH2IuQjQsz,41.55343666666667,-8.393136666666667,17.874996509552002,1778019709220.0,9d789fd91804129f,"{'humidity': 84, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019191, 'wind_speed': 0.9}",
9.810011863708496,Braga,08-05-2026 21:47:00,0.0,79.0,3GaGU7eU2oPQEvpsLg33,41.55343666666667,-8.393136666666667,17.710011863708495,,9d789fd91804129f,,14.3
9.810007095336914,,,0.0,79.0,3aOdh08JKfuEpnt9wPps,41.55343666666667,-8.393136666666667,17.710007095336913,1778019229116.0,9d789fd91804129f,"{'humidity': 84, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019191, 'wind_speed': 0.9}",
9.978264503479004,,,0.0,79.34,3mrQEMAEbBsFWG3sz3e2,41.55343666666667,-8.393136666666667,17.912264503479005,1778019199103.0,9d789fd91804129f,"{'humidity': 84, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019191, 'wind_speed': 0.9}",
9.810013771057129,Braga,15-05-2026 00:00:04,0.0,79.0,3o1QVQM83UZaS7uhoL8r,41.559475,-8.395923333333334,17.710013771057127,,9d789fd91804129f,,11.58
9.809993743896484,Porto,09-05-2026 18:51:17,0.0,79.0,3rv3zIrOPuzLQ706m5a3,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 18:49:47,0.0,79.0,3sD69Aoo1jxsvs616hTF,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810013771057129,Braga,08-05-2026 21:45:12,0.0,79.0,41B5TKJN2QTXu1cT4YfV,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810014724731445,,,0.0,79.0,4Uo0kBE0jCUWwEGMA9fx,41.54734333333333,-8.423885,17.710014724731444,1777077740090.0,bb80f878cef35322,"{'humidity': 85, 'city_name': 'Braga', 'temperature': 11.88, 'timestamp': 1778019969, 'wind_speed': 0.71}",
9.809993743896484,Porto,09-05-2026 16:24:45,0.0,79.0,4VGnfWdm3esKFqvLp7So,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.810012817382812,,,0.0,79.0,4bwqeF2KG3q8FjyXAWwX,41.55343666666667,-8.393136666666667,17.71001281738281,1778019019069.0,9d789fd91804129f,"{'humidity': 94, 'city_name': 'Senhora da Rocha', 'temperature': 9.43, 'timestamp': 1778018585, 'wind_speed': 0.9}",
9.809993743896484,Porto,09-05-2026 17:13:16,0.0,79.0,4enaNCtlOkwCmjKEXS3E,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:22:46,0.0,79.0,4qdZci38CVq0YFQUTKLm,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810009956359863,,,0.0,79.0,4yYjIYPAIzV3eCu4yvTp,41.55343666666667,-8.393136666666667,17.710009956359862,1778102182277.0,9d789fd91804129f,"{'humidity': 79, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101730, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 16:44:15,0.0,79.0,50BujMInqu06OSRVd4NP,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.810002326965332,,,0.0,79.0,5APzgyVXmOVgfY6wi7bC,41.55343666666667,-8.393136666666667,17.71000232696533,1778020399289.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778020309, 'wind_speed': 1.43}",
9.810013771057129,Braga,08-05-2026 22:38:18,0.0,79.0,5GAu67zmPWxxN1DzypK0,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.809993743896484,Porto,09-05-2026 17:31:46,0.0,79.0,5I5sFbYZSNzW0jhlTxxH,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:15:16,0.0,79.0,5KuuZjqVEwXHpojppacg,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 16:54:45,0.0,79.0,5iN1RrUAqMVysOmLLANL,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810013771057129,Braga,08-05-2026 22:21:24,0.0,79.0,63kG5QdWRMPD3l17p39f,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,08-05-2026 22:00:12,0.0,79.0,64y6Hwa9BgN7uloCUYgo,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810007095336914,,,0.0,79.0,68bUQ0HrJ1hof4dOMuWB,41.55343666666667,-8.393136666666667,17.710007095336913,1778019769227.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.810013771057129,Braga,08-05-2026 22:13:44,0.0,79.0,69pKVHKErLC06NeCLvMG,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810009956359863,,,0.0,79.0,6LkYezQvgWBgOnP1Ksx1,41.55343666666667,-8.393136666666667,17.710009956359862,1778100441967.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.74, 'timestamp': 1778100151, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 16:36:45,0.0,79.0,6VjLASI0gfkmNtT8KLec,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.810013771057129,Braga,08-05-2026 21:44:42,0.0,79.0,7EdFXACraanYINuU428X,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.809993743896484,Braga,09-05-2026 16:24:15,0.0,79.0,7EvrfXmNBscK7maGaObJ,41.54734333333333,-8.423885,17.709993743896483,,9d789fd91804129f,,13.55
9.810005989074707,,,1.8560877288877964,82.82,7JijBaZEmQGLIXq2mrCv,41.55343666666667,-8.393136666666667,19.948093717962504,,9d789fd91804129f,,12.08
9.810009956359863,,,0.0,79.0,7N5qXkSM6EP1wqZ35QVJ,41.55343666666667,-8.393136666666667,17.710009956359862,1778104246292.0,9d789fd91804129f,,12.63
9.810013771057129,Braga,08-05-2026 22:14:44,0.0,79.0,7giTPS96WoVBXjdQpz1s,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,15-05-2026 00:14:21,0.0,79.0,7tDWhk8FRH4u5mvBCViB,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,10.97
9.809993743896484,Porto,09-05-2026 17:17:16,0.0,79.0,7wN0cjeJCG3ZsQcChqfE,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.81001091003418,,,0.0,79.0,81imLdLKsKDvpqBCu1BO,41.55343666666667,-8.393136666666667,17.71001091003418,1778104426309.0,9d789fd91804129f,,12.63
9.809996604919434,Braga,08-05-2026 22:57:50,0.0,79.0,8EC89VKGJD0GLZRtu80l,41.55343666666667,-8.393136666666667,17.709996604919432,,72bd2672c948d2cb,,14.57
9.810013771057129,Braga,08-05-2026 21:48:12,0.0,79.0,8F1hzUqzzBMUfZpAJSsG,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810007095336914,,,0.0,79.0,8GZyRb7De3Pd6VQ8SxgT,41.55343666666667,-8.393136666666667,17.710007095336913,1778019829234.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.810009956359863,,,0.0,79.0,8HCR0OWYL2RE7ROgWQV4,41.55343666666667,-8.393136666666667,17.710009956359862,1778100351945.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.74, 'timestamp': 1778100151, 'wind_speed': 1.26}",
9.81001091003418,,,0.0,79.0,8IgXdmlpETrSGQBsLnX8,41.55343666666667,-8.393136666666667,17.71001091003418,1778104576320.0,9d789fd91804129f,,12.63
9.809993743896484,Porto,09-05-2026 16:49:15,0.0,79.0,8OTX49jiexFqib5zynNM,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 16:19:15,0.0,79.0,8T0ahfHrYF5dazOhsA5q,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.810013771057129,Braga,08-05-2026 22:16:44,0.0,79.0,8T8j5qzDmzFzIo1yb1O7,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.809993743896484,Porto,09-05-2026 17:16:46,0.0,79.0,8UmzCOsjKqSUPHSX5JpN,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810002326965332,,,0.0,79.0,8ahoBlp6Y463DqaPtP0F,41.55343666666667,-8.393136666666667,17.71000232696533,1778020339286.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778020309, 'wind_speed': 1.43}",
9.809993743896484,Porto,09-05-2026 17:29:46,0.0,79.0,8cdtPAsxhYTUJalobned,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:28:46,0.0,79.0,8p64WH3ps8tAIqOeBYlP,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810013771057129,Braga,08-05-2026 22:22:25,0.0,79.0,8u4DnIANNdWHlK00M8uL,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,08-05-2026 22:18:14,0.0,79.0,8uvwEhLRJW8MIQhWceW0,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.809993743896484,Porto,09-05-2026 17:07:16,0.0,79.0,9266iQVpZbEz83TQQ4Qw,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:26:46,0.0,79.0,9FiGA21wAVZyHbFR58b2,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810009956359863,,,0.0,79.0,9LkGO8qPI3T30nSdOK7X,41.55343666666667,-8.393136666666667,17.710009956359862,1778101582217.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.810002326965332,,,0.0,79.0,9M6BXHgDwUgtTjwPnTJJ,41.55343666666667,-8.393136666666667,17.71000232696533,1778020069264.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.810002326965332,,,0.0,79.0,9T9jKumocOTBDgH6dflU,41.55343666666667,-8.393136666666667,17.71000232696533,1778019919249.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.810013771057129,Braga,08-05-2026 21:46:42,0.0,79.0,9Y2oGlWE235gVb88MDp0,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810002326965332,Braga,09-05-2026 16:00:45,0.0,79.0,9mixfNTo9DlB3qxOkqWK,41.55343666666667,-8.393136666666667,17.71000232696533,,9d789fd91804129f,,12.63
9.84099582672119,,,0.0,79.08,A5gT3hSpLIe6n1LmYGaT,41.55343666666667,-8.393136666666667,17.748995826721192,1778104366304.0,9d789fd91804129f,,12.63
9.810009956359863,,,0.0,79.0,A94VrlCNGpbSf12mhl0b,41.55343666666667,-8.393136666666667,17.710009956359862,1778100261921.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.74, 'timestamp': 1778100151, 'wind_speed': 1.26}",
9.810009956359863,,,0.0,79.0,AF7Xhu3GgMWWKAtel5Ph,41.55343666666667,-8.393136666666667,17.710009956359862,1778102242282.0,9d789fd91804129f,"{'humidity': 79, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101730, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 17:29:16,0.0,79.0,AFfae6okv8EoGzevIaOH,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:18:16,0.0,79.0,ANZQRrVV0aLQtvvdG6uD,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810009956359863,,,0.0,79.0,ARggcV0y0HX562rU0Tht,41.55343666666667,-8.393136666666667,17.710009956359862,1778101312195.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 17:09:16,0.0,79.0,AsfyQx11paZMfLnnQidb,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810009956359863,,,0.0,79.0,AwLHiYJTTzNkEajDvm9S,41.55343666666667,-8.393136666666667,17.710009956359862,1778100201898.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.74, 'timestamp': 1778100151, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 17:03:46,0.0,79.0,BBYnJ1B2CeHc7g6mlxGh,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 16:37:15,0.0,79.0,BK7JSrcVlB5t5PrO7qjs,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.809993743896484,Porto,09-05-2026 17:05:16,0.0,79.0,BTv3R6RMlRswMVcUYBOv,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:14:46,0.0,79.0,Be7lIxFLd4mld65T4M5P,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810013771057129,Braga,08-05-2026 22:50:19,0.0,79.0,Bg2ElSZyOJGDpOQJ02od,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,08-05-2026 21:44:12,0.0,79.0,BmtHZ3uhKHqZ3VsM6qiv,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.81001091003418,,,0.0,79.0,BsPMP4a2rHWSkov3N40X,41.55343666666667,-8.393136666666667,17.71001091003418,1778104546317.0,9d789fd91804129f,,12.63
9.810009956359863,,,0.0,79.0,C2bUiWV1NLeeIHQEjAeG,41.55343666666667,-8.393136666666667,17.710009956359862,1778104276295.0,9d789fd91804129f,,12.63
9.810002326965332,Braga,09-05-2026 16:02:15,0.0,79.0,CN4dFFhQD8mrOWcrRM2v,41.55343666666667,-8.393136666666667,17.71000232696533,,9d789fd91804129f,,12.63
9.810009956359863,,,0.0,79.0,CiGxfSHbzihDYfJu3LIf,41.55343666666667,-8.393136666666667,17.710009956359862,1778101552214.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.809985160827637,,,0.0,79.0,CniZcGUWh1aibI6r5nP9,41.55343666666667,-8.393136666666667,17.709985160827635,,9d789fd91804129f,,12.08
9.810009956359863,,,0.0,79.0,CoiCZABL9jr5KVdQQIEh,41.55343666666667,-8.393136666666667,17.710009956359862,1778101282193.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.809993743896484,Porto,09-05-2026 16:47:15,0.0,79.0,CpMRj7gpgDPLkHHn7Sdd,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.810009956359863,,,0.0,79.0,CxAzCYtsa7HuZWRYmlv9,41.55343666666667,-8.393136666666667,17.710009956359862,1778103826255.0,9d789fd91804129f,,12.63
9.809993743896484,Porto,09-05-2026 16:53:15,0.0,79.0,DLbtB5unLrcp5igGlUCu,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809993743896484,Porto,09-05-2026 17:00:16,0.0,79.0,DLwdyXAdIPjljYV9TZLE,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810009956359863,,,0.0,79.0,DPqiGQLWv1bmJGCG1o3B,41.55343666666667,-8.393136666666667,17.710009956359862,1778101672224.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.810013771057129,Braga,08-05-2026 21:50:42,0.0,79.0,DQHFjFDPlUAffQ47CoAs,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,08-05-2026 22:02:42,0.0,79.0,DhgRNh8ftrgM4w4QCvNd,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810012817382812,,,0.0,79.0,DkjjU9BTOWGYZ1LqKLy8,41.55343666666667,-8.393136666666667,17.71001281738281,1778019139089.0,9d789fd91804129f,"{'humidity': 94, 'city_name': 'Senhora da Rocha', 'temperature': 9.43, 'timestamp': 1778018585, 'wind_speed': 0.9}",
9.810007095336914,,,0.0,79.0,DpvBFPBI4zaC16aYc4Jy,41.55343666666667,-8.393136666666667,17.710007095336913,1778019799229.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.809993743896484,Porto,09-05-2026 16:10:15,0.0,79.0,DxorQQlotA6bkeua1UVt,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,15.77
9.809993743896484,Porto,09-05-2026 18:50:17,0.0,79.0,DzijEI5T3AV3zqBa5CxW,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.809988975524902,Porto,11-05-2026 22:52:35,0.0,79.0,E4EsqQKzcusVTQxxjQiz,41.157943333333336,-8.629105,17.7099889755249,,9d789fd91804129f,,14.77
9.810005187988281,Porto,11-05-2026 22:53:35,0.0,79.0,E5V9W9Q9xnPt1rB94aXz,41.157943333333336,-8.629105,17.71000518798828,,9d789fd91804129f,,14.77
9.810013771057129,Braga,14-05-2026 23:58:04,0.0,79.0,E9NjETqyT160I3p5u7lB,41.56147,-8.397263333333333,17.710013771057127,,9d789fd91804129f,,11.58
9.810002326965332,,,0.0,79.0,EHl2wgNiPAaihaFASRu3,41.55343666666667,-8.393136666666667,17.71000232696533,1778020129271.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778019799, 'wind_speed': 0.9}",
9.810002326965332,,,0.0,79.0,EOaenV0o4KqrxRbxKADJ,41.55343666666667,-8.393136666666667,17.71000232696533,1778020279282.0,9d789fd91804129f,"{'humidity': 85, 'city_name': 'Senhora da Rocha', 'temperature': 11.52, 'timestamp': 1778020309, 'wind_speed': 1.43}",
9.810007095336914,Braga,09-05-2026 15:57:45,0.0,79.0,ERdPCDzqpxF0YHhgVUSk,41.55343666666667,-8.393136666666667,17.710007095336913,,9d789fd91804129f,,12.56
9.810002326965332,,,0.0,79.0,ESFhBmnqxMxx4uDqtNzJ,41.55343666666667,-8.393136666666667,17.71000232696533,1778021028260.0,9d789fd91804129f,"{'humidity': 95, 'city_name': 'Senhora da Rocha', 'temperature': 8.95, 'timestamp': 1778021014, 'wind_speed': 1.43}",
9.810009956359863,,,0.0,79.0,EtEFQGDjDU9jhoQARGvY,41.55343666666667,-8.393136666666667,17.710009956359862,1778101702226.0,9d789fd91804129f,"{'humidity': 79, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101730, 'wind_speed': 1.26}",
9.810013771057129,Braga,15-05-2026 00:10:51,0.0,79.0,F6TpE59BATLOvB4wY7cW,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,10.97
9.810013771057129,Braga,15-05-2026 00:09:51,0.0,79.0,F7GwLPWBuvImchRV7Nzs,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,10.97
9.809993743896484,Braga,09-05-2026 16:23:15,0.0,79.0,FAOAauUJpM0VaPqfySSA,41.54734333333333,-8.423885,17.709993743896483,,9d789fd91804129f,,13.55
9.809993743896484,Porto,09-05-2026 16:52:15,0.0,79.0,FS9lf7jaFYymjd5ojf1U,41.157943333333336,-8.629105,17.709993743896483,,9d789fd91804129f,,16.77
9.810013771057129,Braga,08-05-2026 22:31:48,0.0,79.0,FYIjrOgPNLWoxv1sYshG,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.810013771057129,Braga,08-05-2026 21:51:42,0.0,79.0,FeSiksibVsV6OiAX77fA,41.55343666666667,-8.393136666666667,17.710013771057127,,72bd2672c948d2cb,,14.3
9.81001091003418,,,0.0,79.0,FqUxSTDXND8Izv1dJ1xk,41.55343666666667,-8.393136666666667,17.71001091003418,1778104666327.0,9d789fd91804129f,,12.63
9.810001163482665,,,1.3191932821273804,81.68,FwHeuJTl0PNB3n9Qso5W,41.55343666666667,-8.393136666666667,19.297194445610046,,9d789fd91804129f,,12.08
9.810009956359863,,,0.0,79.0,G6vxeSS6SnompOu0MVC7,41.55343666666667,-8.393136666666667,17.710009956359862,1778101222187.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.810009956359863,,,0.0,79.0,G8P2CYaK5iz6W033gACT,41.55343666666667,-8.393136666666667,17.710009956359862,1778101432205.0,9d789fd91804129f,"{'humidity': 77, 'city_name': 'Senhora da Rocha', 'temperature': 13.19, 'timestamp': 1778101121, 'wind_speed': 1.26}",
9.80999755859375,,,0.0,79.0,GGsefsRuIQghG8A2cPvW,41.55343666666667,-8.393136666666667,17.70999755859375,,9d789fd91804129f,,12.08
9.810007095336914,Braga,09-05-2026 15:58:15,0.0,79.0,GJO1DsKkCaobBnl4EQXJ,41.55343666666667,-8.393136666666667,17.710007095336913,,9d789fd91804129f,,12.56
