actionId,date,durationMinutes,encouragementMessage,id,recommendation,timestamp,title,userId
high_intensity,03-05-2026 14:39:17,10,Excelente intensidade! Continue assim.,QbwrFuOBe1euxFjTHlte,True,1777819157000,Alta Intensidade,330949523d665e3b
low_intensity,18-05-2026 03:42:10,2,Um ritmo mais leve será benéfico para o seu bem-estar.,00mKPCYN10wBaYmoIfQz,True,1779075730000,Ritmo Baixo,42d576864f9952c7
high_intensity,24-05-2026 04:15:04,10,Excelente intensidade! Continue assim.,Stefp1PiZLuiVgIkEmxp,True,1779596104000,Alta Intensidade,de2dde23040292bc
low_intensity,03-05-2026 23:20:17,2,Um ritmo mais leve será benéfico para o seu bem-estar.,cWoFN2RYKulJbB4nZ7Am,True,1777850417000,Ritmo Baixo,923d0315f3ae2bb3
low_intensity,25-05-2026 17:03:03,2,Um ritmo mais leve será benéfico para o seu bem-estar.,d2fuU5DBYrdLKJDkFYyg,True,1779728583000,Ritmo Baixo,bb80f878cef35322
high_intensity,22-05-2026 01:36:05,10,Excelente intensidade! Continue assim.,JCYeLSxV9nVOxXeKUmua,True,1779413765000,Alta Intensidade,c51d4eb54f89fec8
low_intensity,09-05-2026 22:10:37,2,Um ritmo mais leve será benéfico para o seu bem-estar.,ocC6VLmgqBDTUSRoXFiO,True,1778364637000,Ritmo Baixo,24d6a87b0598b02e
medium_intensity,26-05-2026 18:48:40,5,Este nível de atividade é ideal para o seu bem-estar.,cChNGn47lTsBQ2EV29v9,True,1779821320000,Ritmo Saudável,cbf338d836298cb7
low_intensity,07-05-2026 19:59:31,2,Um ritmo mais leve será benéfico para o seu bem-estar.,TJxRnsdRIi2JQq3W0xeT,True,1778183971000,Ritmo Baixo,ce246387dd078174
medium_intensity,06-05-2026 17:07:32,5,Este nível de atividade é ideal para o seu bem-estar.,N6UAbEKZwcnTc8RI50uF,True,1778087252000,Ritmo Saudável,e1bd0a847e7079be
medium_intensity,18-05-2026 10:40:02,5,Este nível de atividade é ideal para o seu bem-estar.,X74qwxfIAWjKlXRPOKNi,True,1779100802000,Ritmo Saudável,ce246387dd078174
medium_intensity,22-05-2026 14:34:14,5,Este nível de atividade é ideal para o seu bem-estar.,xyVsY2VknlLvXoCLllw3,True,1779460454000,Ritmo Saudável,bc74204126e384ca
medium_intensity,14-05-2026 20:02:31,5,Este nível de atividade é ideal para o seu bem-estar.,6ZWKV8dT2rn07RfxfTf2,True,1778788951000,Ritmo Saudável,bb80f878cef35322
high_intensity,16-05-2026 19:11:04,10,Excelente intensidade! Continue assim.,AGqB97QbkibbrjD6yuNw,True,1778958664000,Alta Intensidade,1bd749deaf799034
low_intensity,13-05-2026 21:31:28,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Tj7udPvL8R8OILTZOALT,True,1778707888000,Ritmo Baixo,3811390588367f0e
medium_intensity,28-05-2026 17:16:16,5,Este nível de atividade é ideal para o seu bem-estar.,Uj1LCp6WNnixsnBB52BP,True,1779988576000,Ritmo Saudável,c837debb39dd1e68
high_intensity,11-05-2026 14:58:07,10,Excelente intensidade! Continue assim.,VLDHmKDRb0u5DUnCGlQY,True,1778511487000,Alta Intensidade,1bd749deaf799034
low_intensity,21-05-2026 17:45:08,2,Um ritmo mais leve será benéfico para o seu bem-estar.,7vDPWbUqCuKZVWiDXKXn,True,1779385508000,Ritmo Baixo,e8c9832b5c388bb5
medium_intensity,24-05-2026 04:28:35,5,Este nível de atividade é ideal para o seu bem-estar.,6TS4iVYP83uJBycY3HNh,True,1779596915000,Ritmo Saudável,da211edc7bac01a0
medium_intensity,11-05-2026 11:06:10,5,Este nível de atividade é ideal para o seu bem-estar.,bjxJz4JvBq1LTzE2XB4J,True,1778497570000,Ritmo Saudável,72bd2672c948d2cb
high_intensity,13-05-2026 07:45:28,10,Excelente intensidade! Continue assim.,UuBMS5lLm2O6XCyUEBiY,True,1778658328000,Alta Intensidade,9cbee3c1d7168837
medium_intensity,18-05-2026 02:38:34,5,Este nível de atividade é ideal para o seu bem-estar.,7SR9OkQous9bTcT7enqD,True,1779071914000,Ritmo Saudável,c7f34dc43387f858
medium_intensity,04-05-2026 18:56:59,5,Este nível de atividade é ideal para o seu bem-estar.,zi3jESfGbe4Fssoh0PX9,True,1777921019000,Ritmo Saudável,b30b0b43692b035b
high_intensity,14-05-2026 02:42:26,10,Excelente intensidade! Continue assim.,MrtTQ2ygJOPrA9y5uywS,True,1778726546000,Alta Intensidade,d0825fdf3da3660c
low_intensity,18-05-2026 01:09:46,2,Um ritmo mais leve será benéfico para o seu bem-estar.,GJefZ9sdaK9bueO2F5Dl,True,1779066586000,Ritmo Baixo,1bd749deaf799034
medium_intensity,28-05-2026 10:16:46,5,Este nível de atividade é ideal para o seu bem-estar.,WcptFCOAmoIzNBWAwgrL,True,1779963406000,Ritmo Saudável,7e8fb26408446272
low_intensity,26-05-2026 22:00:41,2,Um ritmo mais leve será benéfico para o seu bem-estar.,RG27ib72UwumBhFiQUk8,True,1779832841000,Ritmo Baixo,3b1338c1207d1e2e
high_intensity,17-05-2026 11:08:50,10,Excelente intensidade! Continue assim.,dzb7t5CKTWgw5SMTzRmL,True,1779016130000,Alta Intensidade,75778bdb64d1008e
low_intensity,07-05-2026 04:23:10,2,Um ritmo mais leve será benéfico para o seu bem-estar.,V1RJVkSKuYYd2iP6WRbF,True,1778127790000,Ritmo Baixo,517fc5ca69b652a5
low_intensity,05-05-2026 04:20:52,2,Um ritmo mais leve será benéfico para o seu bem-estar.,oJremA9mYJUXzsAmNatt,True,1777954852000,Ritmo Baixo,ec75a53f04901eec
medium_intensity,09-05-2026 16:09:59,5,Este nível de atividade é ideal para o seu bem-estar.,ifHOn5llyrhs90Jk2kLq,True,1778342999000,Ritmo Saudável,7d176c63414fcd05
high_intensity,14-05-2026 15:50:15,10,Excelente intensidade! Continue assim.,FjlxT8bNFxveA0F5t1SW,True,1778773815000,Alta Intensidade,ce246387dd078174
low_intensity,01-05-2026 00:19:33,2,Um ritmo mais leve será benéfico para o seu bem-estar.,TXyOoBzXYNKk8GtwJjnq,True,1777594773000,Ritmo Baixo,153c202e3cfef4ba
low_intensity,10-05-2026 21:51:28,2,Um ritmo mais leve será benéfico para o seu bem-estar.,I4Psf0dSKeby10641cNR,True,1778449888000,Ritmo Baixo,c31244cee16e0c77
high_intensity,08-05-2026 11:03:10,10,Excelente intensidade! Continue assim.,u26nEugl3goWTbIweznF,True,1778238190000,Alta Intensidade,c6a2d85265d19a41
high_intensity,23-05-2026 19:43:58,10,Excelente intensidade! Continue assim.,UJ91Yq0bUMhsH3dNj1Vz,True,1779565438000,Alta Intensidade,c837debb39dd1e68
low_intensity,28-05-2026 10:34:44,2,Um ritmo mais leve será benéfico para o seu bem-estar.,IwWOrQdZpTNjpeKyk1jX,True,1779964484000,Ritmo Baixo,ae7ec9246c4649bc
low_intensity,13-05-2026 05:32:45,2,Um ritmo mais leve será benéfico para o seu bem-estar.,vrlPAxhBAVRRI7Hg6Wob,True,1778650365000,Ritmo Baixo,5afe6ceac06784f5
low_intensity,05-05-2026 14:49:32,2,Um ritmo mais leve será benéfico para o seu bem-estar.,jBVIkLmOXlz0CKllzHHl,True,1777992572000,Ritmo Baixo,f879804e4456e5d4
high_intensity,14-05-2026 13:27:28,10,Excelente intensidade! Continue assim.,mXXjLoqQ2qoA56nfzX8a,True,1778765248000,Alta Intensidade,64a94f9052422a0c
low_intensity,02-05-2026 13:42:45,2,Um ritmo mais leve será benéfico para o seu bem-estar.,oDDTezT0kBm3nIomsoO3,True,1777729365000,Ritmo Baixo,64a94f9052422a0c
high_intensity,02-05-2026 23:40:06,10,Excelente intensidade! Continue assim.,zomOnARcQLe9lJMJHcBX,True,1777765206000,Alta Intensidade,2f2bd7547d602b7a
low_intensity,15-05-2026 19:34:49,2,Um ritmo mais leve será benéfico para o seu bem-estar.,BEkZRdVjXJkO1i6eCMrw,True,1778873689000,Ritmo Baixo,75778bdb64d1008e
low_intensity,14-05-2026 17:49:13,2,Um ritmo mais leve será benéfico para o seu bem-estar.,ScXawlXOdvPmvz8Sy7zu,True,1778780953000,Ritmo Baixo,1b1cc9cee9f27003
medium_intensity,05-05-2026 12:19:11,5,Este nível de atividade é ideal para o seu bem-estar.,wqGxr4WIuEiWey6adDwH,True,1777983551000,Ritmo Saudável,3cc68b8049eb8d4c
high_intensity,21-05-2026 15:43:22,10,Excelente intensidade! Continue assim.,uAvgEDGjOhWpwMXqdWKW,True,1779378202000,Alta Intensidade,1bd749deaf799034
low_intensity,24-05-2026 17:43:23,2,Um ritmo mais leve será benéfico para o seu bem-estar.,1BAizw1Bd05eiiTFhOZI,True,1779644603000,Ritmo Baixo,a2fd30e5fa49ad53
low_intensity,25-05-2026 06:27:37,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Yu3YcyGDiZIUnegPSGfV,True,1779690457000,Ritmo Baixo,06961ead71f8b1d8
low_intensity,10-05-2026 13:02:33,2,Um ritmo mais leve será benéfico para o seu bem-estar.,nFlQIjxpyjZ6bk4TxHLf,True,1778418153000,Ritmo Baixo,6588d11c4a11acb1
high_intensity,11-05-2026 07:00:51,10,Excelente intensidade! Continue assim.,ABHPIZd6EI39SYM2bQFc,True,1778482851000,Alta Intensidade,1bd749deaf799034
low_intensity,03-05-2026 01:36:00,2,Um ritmo mais leve será benéfico para o seu bem-estar.,b1VkvO1ZyICYhr1bS1dq,True,1777772160000,Ritmo Baixo,57e7d972b508815d
low_intensity,29-05-2026 12:08:29,2,Um ritmo mais leve será benéfico para o seu bem-estar.,YdLyZur3UggieRd01UdZ,True,1780056509000,Ritmo Baixo,3bd002cf1fcfa789
medium_intensity,02-05-2026 09:56:26,5,Este nível de atividade é ideal para o seu bem-estar.,einaJVfT2sBed194iSTS,True,1777715786000,Ritmo Saudável,c51d4eb54f89fec8
low_intensity,21-05-2026 16:34:31,2,Um ritmo mais leve será benéfico para o seu bem-estar.,1gIxAnnTEszsYyTZdL3m,True,1779381271000,Ritmo Baixo,c51d4eb54f89fec8
low_intensity,15-05-2026 17:31:54,2,Um ritmo mais leve será benéfico para o seu bem-estar.,pLu9sxphymf6blmFyblR,True,1778866314000,Ritmo Baixo,72bd2672c948d2cb
low_intensity,20-05-2026 12:21:36,2,Um ritmo mais leve será benéfico para o seu bem-estar.,oXfOFIft5K1OVkNsog0z,True,1779279696000,Ritmo Baixo,57e7d972b508815d
low_intensity,15-05-2026 19:36:36,2,Um ritmo mais leve será benéfico para o seu bem-estar.,QlWCwq5DVdXdKy2ErnDH,True,1778873796000,Ritmo Baixo,514af2be7dc985d8
high_intensity,18-05-2026 19:46:15,10,Excelente intensidade! Continue assim.,N4YUgydTTIlE05nvSh3I,True,1779133575000,Alta Intensidade,c0014ea2ee2fdaea
high_intensity,07-05-2026 15:08:33,10,Excelente intensidade! Continue assim.,6GhHAbzW0ZUUfyvOECRq,True,1778166513000,Alta Intensidade,cb207a93391638cb
high_intensity,08-05-2026 04:55:09,10,Excelente intensidade! Continue assim.,39xtPqo1fcvskyPlifhx,True,1778216109000,Alta Intensidade,ae7ec9246c4649bc
low_intensity,02-05-2026 19:25:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,5xkWKHk2ea9ZmFHaScMK,True,1777749930000,Ritmo Baixo,057c44d337463e07
medium_intensity,29-05-2026 22:08:54,5,Este nível de atividade é ideal para o seu bem-estar.,OmfY66zids3Ecer2NvHY,True,1780092534000,Ritmo Saudável,7e8fb26408446272
medium_intensity,23-05-2026 23:05:26,5,Este nível de atividade é ideal para o seu bem-estar.,e6IjuoKxEaaGHrh5gtSi,True,1779577526000,Ritmo Saudável,2f2bd7547d602b7a
medium_intensity,12-05-2026 21:57:44,5,Este nível de atividade é ideal para o seu bem-estar.,8GPMhou8XDsBuC2Tlgkp,True,1778623064000,Ritmo Saudável,cb4c1290e91970dd
low_intensity,22-05-2026 14:09:05,2,Um ritmo mais leve será benéfico para o seu bem-estar.,110IFKBCJpm3ZuFrL3MK,True,1779458945000,Ritmo Baixo,6214b1b462c04096
low_intensity,14-05-2026 23:45:32,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mmsyyUhIB1PANMqfIRnu,True,1778802332000,Ritmo Baixo,91d55d217a2af234
high_intensity,19-05-2026 19:12:12,10,Excelente intensidade! Continue assim.,9qU5lq0LJjgdm9g6urz6,True,1779217932000,Alta Intensidade,556be8558ce56421
medium_intensity,17-05-2026 15:14:15,5,Este nível de atividade é ideal para o seu bem-estar.,BGFJIqMy9f6zpqjQAh1J,True,1779030855000,Ritmo Saudável,3cc68b8049eb8d4c
medium_intensity,23-05-2026 05:02:08,5,Este nível de atividade é ideal para o seu bem-estar.,X8v8K5KlOm3ha9YtvVYU,True,1779512528000,Ritmo Saudável,3993ad7e2565b6b0
high_intensity,29-05-2026 20:10:20,10,Excelente intensidade! Continue assim.,a9ecYca5qqdYFitMfrAn,True,1780085420000,Alta Intensidade,1d6285f5502cf1f8
high_intensity,23-05-2026 19:12:28,10,Excelente intensidade! Continue assim.,A9BTIulp7b3oWUybHAAz,True,1779563548000,Alta Intensidade,72ba4e2f87adceb5
medium_intensity,21-05-2026 18:01:58,5,Este nível de atividade é ideal para o seu bem-estar.,knPY266BLoIjxmd3McH7,True,1779386518000,Ritmo Saudável,6214b1b462c04096
low_intensity,14-05-2026 23:14:00,2,Um ritmo mais leve será benéfico para o seu bem-estar.,2upQpTcw02UiyNP17V6c,True,1778800440000,Ritmo Baixo,f879804e4456e5d4
high_intensity,13-05-2026 10:09:32,10,Excelente intensidade! Continue assim.,x7Ib60TSX4feSGbB7TgK,True,1778666972000,Alta Intensidade,6f36a3307488809f
high_intensity,08-05-2026 17:35:55,10,Excelente intensidade! Continue assim.,DowRwAmQDtLQYxF3kQI1,True,1778261755000,Alta Intensidade,34cbefbc28798720
low_intensity,19-05-2026 02:46:37,2,Um ritmo mais leve será benéfico para o seu bem-estar.,w7QkKVxpUM1o8DQ5TKZx,True,1779158797000,Ritmo Baixo,7d176c63414fcd05
low_intensity,02-05-2026 19:26:08,2,Um ritmo mais leve será benéfico para o seu bem-estar.,IFOD65kABimSZ4geOARl,True,1777749968000,Ritmo Baixo,389da1f3a7c1d8de
low_intensity,28-05-2026 13:58:14,2,Um ritmo mais leve será benéfico para o seu bem-estar.,b1FbPBG3lTJSqvzBle5h,True,1779976694000,Ritmo Baixo,55b620d8c0ab41e0
low_intensity,06-05-2026 22:58:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,XbH9mqb7hoXJ2UczTqfm,True,1778108310000,Ritmo Baixo,bb4bb9fbcfcc16d1
medium_intensity,25-05-2026 05:41:47,5,Este nível de atividade é ideal para o seu bem-estar.,gazLUyo23FxyEPZxqsYn,True,1779687707000,Ritmo Saudável,1d3db575c4a79d75
high_intensity,21-05-2026 11:43:15,10,Excelente intensidade! Continue assim.,mwnMqdcUhP1UcYkoENB2,True,1779363795000,Alta Intensidade,3811390588367f0e
low_intensity,29-05-2026 08:12:04,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mt8Mk1MtwOrhg7AYAOPq,True,1780042324000,Ritmo Baixo,131c7dd8f3ab4b35
high_intensity,21-05-2026 01:30:54,10,Excelente intensidade! Continue assim.,7kc0AVBrPx4SRAicukir,True,1779327054000,Alta Intensidade,f7af4712fd6b9108
medium_intensity,02-05-2026 22:06:33,5,Este nível de atividade é ideal para o seu bem-estar.,ch6jERk7AteepJpyDB4P,True,1777759593000,Ritmo Saudável,24d6a87b0598b02e
high_intensity,24-05-2026 05:26:54,10,Excelente intensidade! Continue assim.,4DmBuXUoCWOlFcg6l9GR,True,1779600414000,Alta Intensidade,5a7b6516c51a4d4e
medium_intensity,16-05-2026 12:29:41,5,Este nível de atividade é ideal para o seu bem-estar.,BJhLDac01A6lQWmqodke,True,1778934581000,Ritmo Saudável,f7af4712fd6b9108
high_intensity,05-05-2026 00:05:14,10,Excelente intensidade! Continue assim.,4FhVtCBvFmhew8GwoCbf,True,1777939514000,Alta Intensidade,d5eb4d757b335d0e
high_intensity,07-05-2026 11:24:02,10,Excelente intensidade! Continue assim.,tci2X8ZBnq5mlwGCnAKJ,True,1778153042000,Alta Intensidade,55b620d8c0ab41e0
high_intensity,27-05-2026 05:35:51,10,Excelente intensidade! Continue assim.,7Vnlc7yNWJHC6IGA5Bar,True,1779860151000,Alta Intensidade,552b8d6c350cb13c
high_intensity,13-05-2026 00:20:40,10,Excelente intensidade! Continue assim.,8724opm5Jj2ufnUa3rfh,True,1778631640000,Alta Intensidade,517fc5ca69b652a5
high_intensity,13-05-2026 10:17:36,10,Excelente intensidade! Continue assim.,gvdugO3YwkQ2q3coYjWG,True,1778667456000,Alta Intensidade,3b1338c1207d1e2e
medium_intensity,20-05-2026 07:45:36,5,Este nível de atividade é ideal para o seu bem-estar.,5lEaGuxnhXX8M2kCWNAd,True,1779263136000,Ritmo Saudável,3db4e6efff8b7518
medium_intensity,02-05-2026 13:26:23,5,Este nível de atividade é ideal para o seu bem-estar.,1yaq1LK1JPftbtWsiJXG,True,1777728383000,Ritmo Saudável,24d6a87b0598b02e
high_intensity,18-05-2026 10:44:44,10,Excelente intensidade! Continue assim.,DzQp07w6Ae7zthryVVZn,True,1779101084000,Alta Intensidade,13db178cd9a1e37a
medium_intensity,16-05-2026 10:39:00,5,Este nível de atividade é ideal para o seu bem-estar.,lGvpGxLNhSrwCA4gIYaM,True,1778927940000,Ritmo Saudável,91d55d217a2af234
low_intensity,05-05-2026 06:43:21,2,Um ritmo mais leve será benéfico para o seu bem-estar.,lG6lzDo6E8AAzOn07E5D,True,1777963401000,Ritmo Baixo,53c682ded6545e06
low_intensity,19-05-2026 22:22:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,C2g8z0SPE2VP6EpjtzJ9,True,1779229350000,Ritmo Baixo,75778bdb64d1008e
medium_intensity,15-05-2026 00:12:33,5,Este nível de atividade é ideal para o seu bem-estar.,rObtRVs9RL9KJEYwAVzP,True,1778803953000,Ritmo Saudável,06bf6a628379e030
low_intensity,10-05-2026 10:36:44,2,Um ritmo mais leve será benéfico para o seu bem-estar.,v2bCV52E7VzfoesESnsY,True,1778409404000,Ritmo Baixo,5e1de20fecf98844
medium_intensity,23-05-2026 16:01:56,5,Este nível de atividade é ideal para o seu bem-estar.,An3n3bbhVfKPCjJMSQFP,True,1779552116000,Ritmo Saudável,057c44d337463e07
medium_intensity,21-05-2026 21:09:07,5,Este nível de atividade é ideal para o seu bem-estar.,951xP4BOppYi9SoBqPkg,True,1779397747000,Ritmo Saudável,131c7dd8f3ab4b35
low_intensity,06-05-2026 21:05:53,2,Um ritmo mais leve será benéfico para o seu bem-estar.,D2hDttUPFJkBGUkrooiy,True,1778101553000,Ritmo Baixo,c0014ea2ee2fdaea
medium_intensity,19-05-2026 19:26:10,5,Este nível de atividade é ideal para o seu bem-estar.,UJXWEfkKE6dGukGM9C4w,True,1779218770000,Ritmo Saudável,6f36a3307488809f
low_intensity,03-05-2026 22:33:28,2,Um ritmo mais leve será benéfico para o seu bem-estar.,sLitTNveEon6fyJ2n0rJ,True,1777847608000,Ritmo Baixo,4c885efe7bde3ff4
medium_intensity,03-05-2026 18:09:57,5,Este nível de atividade é ideal para o seu bem-estar.,1N3EkRi0pjgd8x7CK0EJ,True,1777831797000,Ritmo Saudável,bb4bb9fbcfcc16d1
low_intensity,01-05-2026 04:13:21,2,Um ritmo mais leve será benéfico para o seu bem-estar.,6fvpx7BRQHIPkbCPtDAZ,True,1777608801000,Ritmo Baixo,53c682ded6545e06
medium_intensity,24-05-2026 15:36:09,5,Este nível de atividade é ideal para o seu bem-estar.,bROManpK7pReNwi64qiC,True,1779636969000,Ritmo Saudável,9d789fd91804129f
low_intensity,06-05-2026 15:19:37,2,Um ritmo mais leve será benéfico para o seu bem-estar.,WjFDMPbZpf6tbHT3Kttb,True,1778080777000,Ritmo Baixo,bb80f878cef35322
medium_intensity,22-05-2026 01:31:47,5,Este nível de atividade é ideal para o seu bem-estar.,mfUbCSjGUeFlQPx4MUAe,True,1779413507000,Ritmo Saudável,1b38ab967d98cc4e
medium_intensity,17-05-2026 23:32:23,5,Este nível de atividade é ideal para o seu bem-estar.,YRsc7PKINqpiuUh7PHqC,True,1779060743000,Ritmo Saudável,cbf338d836298cb7
low_intensity,21-05-2026 05:16:36,2,Um ritmo mais leve será benéfico para o seu bem-estar.,hpHtQfrREBht1OHCZHrj,True,1779340596000,Ritmo Baixo,5311a0642c2564ad
low_intensity,22-05-2026 09:07:48,2,Um ritmo mais leve será benéfico para o seu bem-estar.,DgsbsIheUFMovUNLng4F,True,1779440868000,Ritmo Baixo,3993ad7e2565b6b0
medium_intensity,26-05-2026 04:45:21,5,Este nível de atividade é ideal para o seu bem-estar.,kPbqxEZMhGTxpeRYc2BJ,True,1779770721000,Ritmo Saudável,c31244cee16e0c77
low_intensity,25-05-2026 01:13:32,2,Um ritmo mais leve será benéfico para o seu bem-estar.,9vac2PN32iqlipcuqeEl,True,1779671612000,Ritmo Baixo,cb207a93391638cb
low_intensity,29-05-2026 19:38:26,2,Um ritmo mais leve será benéfico para o seu bem-estar.,tJ2wiRLd0tWjjWw50rQq,True,1780083506000,Ritmo Baixo,95744df47936b8c4
medium_intensity,10-05-2026 21:52:32,5,Este nível de atividade é ideal para o seu bem-estar.,flddRuq9Ls00gwLfvmC4,True,1778449952000,Ritmo Saudável,5afe6ceac06784f5
